[2025-12-11 16:03:11] debug: 	z2m: Removing old log directory '/app/data/log/2025-12-08.14-37-54'
[2025-12-11 16:05:08] debug: 	zh:controller: Received payload: clusterID=0, address=37262, groupID=0, endpoint=11, destinationEndpoint=1, wasBroadcast=false, linkQuality=116, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":2,"commandIdentifier":1},"payload":[{"attrId":4,"status":0,"dataType":66,"attrData":"Signify Netherlands B.V."}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:08] debug: 	z2m: Received Zigbee message from '0x001788010f1f6fab', type 'readResponse', cluster 'genBasic', data '{"manufacturerName":"Signify Netherlands B.V."}' from endpoint 11 with groupID 0
[2025-12-11 16:05:08] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:08] debug: 	zh:controller:device: Interview - got 'manufacturerName' for device '0x001788010f1f6fab'
[2025-12-11 16:05:08] debug: 	zh:controller:endpoint: ZCL command 0x001788010f1f6fab/11 genBasic.read(["powerSource"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:08] debug: 	zh:ember: ~~~> [ZCL to=0x001788010f1f6fab:37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":3,"commandIdentifier":0}]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=44 Len=26]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=4 frmRx=0](ackRx=4)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=4 frmTx=5)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=5)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=44 Len=7]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ~~~> [SENT type=DIRECT apsSequence=231 messageTag=4 status=OK]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=5 frmTx=5)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=5)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=5 frmTx=5)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=2](frmRx=2) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=5)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=44 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=132 lastHopRssi=-67 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=44 Len=22]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=BROADCAST indexOrDestination=65533 apsFrame={"profileId":0,"clusterId":19,"sourceEndpoint":0,"destinationEndpoint":0,"options":1024,"groupId":0,"sequence":168} messageTag=255
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=5 frmTx=5)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=3](frmRx=3) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=5)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=44 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=120 lastHopRssi=-70 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=5 frmTx=5)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=4](frmRx=4) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=5)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=44 Len=22]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":231} messageTag=4
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=5 frmTx=5)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=5](frmRx=5) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=5)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=44 Len=33]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":11,"destinationEndpoint":1,"options":256,"groupId":0,"sequence":178} packetInfo:{"senderShortId":37262,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":124,"lastHopRssi":-69,"lastHopTimestamp":0} messageContents=1803010700003001
[2025-12-11 16:05:08] debug: 	zh:controller: Received payload: clusterID=0, address=37262, groupID=0, endpoint=11, destinationEndpoint=1, wasBroadcast=false, linkQuality=124, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":3,"commandIdentifier":1},"payload":[{"attrId":7,"status":0,"dataType":48,"attrData":1}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:08] debug: 	z2m: Received Zigbee message from '0x001788010f1f6fab', type 'readResponse', cluster 'genBasic', data '{"powerSource":1}' from endpoint 11 with groupID 0
[2025-12-11 16:05:08] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:08] debug: 	zh:controller:device: Interview - got 'powerSource' for device '0x001788010f1f6fab'
[2025-12-11 16:05:08] debug: 	zh:controller:endpoint: ZCL command 0x001788010f1f6fab/11 genBasic.read(["zclVersion"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:08] debug: 	zh:ember: ~~~> [ZCL to=0x001788010f1f6fab:37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":4,"commandIdentifier":0}]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=45 Len=26]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=5 frmRx=6](ackRx=5)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=5 frmTx=6)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=6](frmRx=6) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=6)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=45 Len=7]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ~~~> [SENT type=DIRECT apsSequence=232 messageTag=5 status=OK]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=6 frmTx=6)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=6)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=45 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=120 lastHopRssi=-70 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=6 frmTx=6)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=6)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=45 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=120 lastHopRssi=-70 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=6 frmTx=6)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=6)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=45 Len=22]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":232} messageTag=5
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=6 frmTx=6)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=2](frmRx=2) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=6)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=45 Len=33]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":11,"destinationEndpoint":1,"options":256,"groupId":0,"sequence":179} packetInfo:{"senderShortId":37262,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":120,"lastHopRssi":-70,"lastHopTimestamp":0} messageContents=1804010000002008
[2025-12-11 16:05:08] debug: 	zh:controller: Received payload: clusterID=0, address=37262, groupID=0, endpoint=11, destinationEndpoint=1, wasBroadcast=false, linkQuality=120, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":4,"commandIdentifier":1},"payload":[{"attrId":0,"status":0,"dataType":32,"attrData":8}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:08] debug: 	z2m: Received Zigbee message from '0x001788010f1f6fab', type 'readResponse', cluster 'genBasic', data '{"zclVersion":8}' from endpoint 11 with groupID 0
[2025-12-11 16:05:08] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:08] debug: 	zh:controller:device: Interview - got 'zclVersion' for device '0x001788010f1f6fab'
[2025-12-11 16:05:08] debug: 	zh:controller:endpoint: ZCL command 0x001788010f1f6fab/11 genBasic.read(["appVersion"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:08] debug: 	zh:ember: ~~~> [ZCL to=0x001788010f1f6fab:37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":5,"commandIdentifier":0}]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=46 Len=26]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=6 frmRx=3](ackRx=6)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=6 frmTx=7)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=3](frmRx=3) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=7)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=46 Len=7]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ~~~> [SENT type=DIRECT apsSequence=233 messageTag=6 status=OK]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=7 frmTx=7)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=4](frmRx=4) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=7)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=46 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=104 lastHopRssi=-74 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=7 frmTx=7)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=5](frmRx=5) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=7)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=46 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=124 lastHopRssi=-69 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=7 frmTx=7)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=6](frmRx=6) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=7)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=46 Len=22]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":233} messageTag=6
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=7 frmTx=7)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=7](frmRx=7) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=7)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=46 Len=33]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":11,"destinationEndpoint":1,"options":256,"groupId":0,"sequence":180} packetInfo:{"senderShortId":37262,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":116,"lastHopRssi":-71,"lastHopTimestamp":0} messageContents=1805010100002002
[2025-12-11 16:05:08] debug: 	zh:controller: Received payload: clusterID=0, address=37262, groupID=0, endpoint=11, destinationEndpoint=1, wasBroadcast=false, linkQuality=116, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":5,"commandIdentifier":1},"payload":[{"attrId":1,"status":0,"dataType":32,"attrData":2}],"command":{"ID":1,"name":"readRsp","parameters":[{"name":"attrId","type":33},{"name":"status","type":32},{"name":"dataType","type":32,"conditions":[{"type":"fieldEquals","field":"status","value":0}]},{"name":"attrData","type":1000,"conditions":[{"type":"fieldEquals","field":"status","value":0}]}]}}
[2025-12-11 16:05:08] debug: 	z2m: Received Zigbee message from '0x001788010f1f6fab', type 'readResponse', cluster 'genBasic', data '{"appVersion":2}' from endpoint 11 with groupID 0
[2025-12-11 16:05:08] debug: 	z2m: Skipping message, still interviewing
[2025-12-11 16:05:08] debug: 	zh:controller:device: Interview - got 'appVersion' for device '0x001788010f1f6fab'
[2025-12-11 16:05:08] debug: 	zh:controller:endpoint: ZCL command 0x001788010f1f6fab/11 genBasic.read(["stackVersion"], {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":0,"reservedBits":0,"writeUndiv":false,"sendPolicy":"immediate"})
[2025-12-11 16:05:08] debug: 	zh:ember: ~~~> [ZCL to=0x001788010f1f6fab:37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":0} header={"frameControl":{"reservedBits":0,"frameType":0,"direction":0,"disableDefaultResponse":true,"manufacturerSpecific":false},"transactionSequenceNumber":6,"commandIdentifier":0}]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=47 Len=26]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=7 frmRx=0](ackRx=7)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0](ackRx=7 frmTx=0)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0 frmNum=0](frmRx=0) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=0)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=47 Len=7]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ~~~> [SENT type=DIRECT apsSequence=234 messageTag=7 status=OK]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0](ackRx=0 frmTx=0)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0 frmNum=1](frmRx=1) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=0)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=47 Len=22]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=BROADCAST indexOrDestination=65532 apsFrame={"profileId":0,"clusterId":54,"sourceEndpoint":0,"destinationEndpoint":0,"options":0,"groupId":0,"sequence":174} messageTag=255
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0](ackRx=0 frmTx=0)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0 frmNum=2](frmRx=2) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=0)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=47 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=128 lastHopRssi=-68 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0](ackRx=0 frmTx=0)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0 frmNum=3](frmRx=3) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=0)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=89:"INCOMING_ROUTE_RECORD_HANDLER" Seq=47 Len=18]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingRouteRecordHandler: source=37262 sourceEui=0x001788010f1f6fab lastHopLqi=112 lastHopRssi=-72 relayCount=0 relayList=
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0](ackRx=0 frmTx=0)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0 frmNum=4](frmRx=4) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=0)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=47 Len=22]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=37262 apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":1,"destinationEndpoint":11,"options":4416,"groupId":0,"sequence":234} messageTag=7
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0](ackRx=0 frmTx=0)
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0 frmNum=5](frmRx=5) Added to rxQueue
[2025-12-11 16:05:08] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=0)
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=69:"INCOMING_MESSAGE_HANDLER" Seq=47 Len=33]
[2025-12-11 16:05:08] debug: 	zh:ember:ezsp: ezspIncomingMessageHandler: type=UNICAST apsFrame={"profileId":260,"clusterId":0,"sourceEndpoint":11,"destinationEndpoint":1,"options":256,"groupId":0,"sequence":181} packetInfo:{"senderShortId":37262,"senderLongId":"0xffffffffffffffff","bindingIndex":255,"addressIndex":255,"lastHopLqi":120,"lastHopRssi":-70,"lastHopTimestamp":0} messageContents=1806010200002001
